payment_id,payment_reference,loan_id,emi_number,payment_date,emi_amount,principal_paid,interest_paid,late_fee,payment_method,payment_status,remaining_balance
248,BKAIPAY88458327,8,13,2026-09-07,67462.92,42622.59,24840.33,0,Auto Debit,Paid,2275246.43
249,BKAIPAY41383044,8,14,2026-10-07,67462.92,43200.74,24262.18,0,UPI,Paid,2232045.69
250,BKAIPAY91883846,8,15,2026-11-06,67462.92,43521.23,23941.69,871,Auto Debit,Late,2188524.46
251,BKAIPAY50559278,8,16,2026-12-06,67462.92,52904.13,14558.79,0,NEFT,Paid,2135620.33
252,BKAIPAY14994527,8,17,2027-01-05,67462.92,52002.51,15460.41,0,Auto Debit,Paid,2083617.82
253,BKAIPAY82148284,8,18,2027-02-04,67462.92,45661.86,21801.06,0,Auto Debit,Paid,2037955.96
254,BKAIPAY82503409,8,19,2027-03-06,67462.92,46319.3,21143.62,0,UPI,Paid,1991636.66
255,BKAIPAY65684858,8,20,2027-04-05,67462.92,41451.43,26011.49,0,NEFT,Paid,1950185.23
256,BKAIPAY47546086,8,21,2027-05-05,67462.92,39909.49,27553.43,0,Auto Debit,Paid,1910275.74
257,BKAIPAY41690501,8,22,2027-06-04,67462.92,47721.08,19741.84,0,Cash,Paid,1862554.66
258,BKAIPAY83076970,8,23,2027-07-04,67462.92,52294.65,15168.27,0,Cash,Paid,1810260.01
259,BKAIPAY47028180,8,24,2027-08-03,67462.92,43094.86,24368.06,0,Auto Debit,Paid,1767165.15
260,BKAIPAY71031132,8,25,2027-09-02,67462.92,51910.02,15552.9,0,Auto Debit,Paid,1715255.13
261,BKAIPAY12866549,8,26,2027-10-02,67462.92,50393.02,17069.9,0,Auto Debit,Paid,1664862.11
262,BKAIPAY37542226,8,27,2027-11-01,67462.92,48345.46,19117.46,2812,Auto Debit,Missed,1616516.65
263,BKAIPAY38984499,8,28,2027-12-01,67462.92,41065.4,26397.52,0,IMPS,Paid,1575451.25
264,BKAIPAY89991301,8,29,2027-12-31,67462.92,50040.64,17422.28,0,Auto Debit,Paid,1525410.61
265,BKAIPAY27447248,8,30,2028-01-30,67462.92,39492.69,27970.23,0,UPI,Paid,1485917.92
266,BKAIPAY13460153,8,31,2028-02-29,67462.92,40502.82,26960.1,0,Auto Debit,Paid,1445415.1
267,BKAIPAY89034501,8,32,2028-03-30,67462.92,47928.32,19534.6,0,Auto Debit,Paid,1397486.78
268,BKAIPAY66500369,8,33,2028-04-29,67462.92,51031.55,16431.37,0,UPI,Paid,1346455.23
269,BKAIPAY58592048,8,34,2028-05-29,67462.92,41394.15,26068.77,0,UPI,Paid,1305061.08
270,BKAIPAY92558242,8,35,2028-06-28,67462.92,52131.06,15331.86,0,Auto Debit,Paid,1252930.02
271,BKAIPAY79987997,8,36,2028-07-28,67462.92,40760.64,26702.28,0,Auto Debit,Paid,1212169.38
272,BKAIPAY74287863,8,37,2028-08-27,67462.92,43119.93,24342.99,0,IMPS,Paid,1169049.45
273,BKAIPAY69533928,8,38,2028-09-26,67462.92,46780.92,20682.0,0,Auto Debit,Paid,1122268.53
274,BKAIPAY18815720,8,39,2028-10-26,67462.92,52607.75,14855.17,0,Auto Debit,Paid,1069660.78
275,BKAIPAY53645651,8,40,2028-11-25,67462.92,43440.77,24022.15,0,Auto Debit,Paid,1026220.01
276,BKAIPAY77853916,8,41,2028-12-25,67462.92,43894.89,23568.03,0,NEFT,Paid,982325.12
277,BKAIPAY97874085,8,42,2029-01-24,67462.92,52297.62,15165.3,0,NEFT,Paid,930027.5
278,BKAIPAY38859907,8,43,2029-02-23,67462.92,41001.22,26461.7,0,UPI,Paid,889026.28
279,BKAIPAY51949529,9,1,2025-03-25,36036.02,25236.65,10799.37,0,UPI,Paid,911699.87
280,BKAIPAY30486849,9,2,2025-04-24,36036.02,22836.86,13199.16,0,NEFT,Paid,888863.01
281,BKAIPAY21457410,9,3,2025-05-24,36036.02,24556.13,11479.89,0,Auto Debit,Paid,864306.88
282,BKAIPAY27463800,9,4,2025-06-23,36036.02,27958.87,8077.15,0,UPI,Paid,836348.01
283,BKAIPAY54244334,9,5,2025-07-23,36036.02,23545.35,12490.67,0,NEFT,Paid,812802.66
284,BKAIPAY66765623,9,6,2025-08-22,36036.02,25127.84,10908.18,0,Cash,Paid,787674.82
285,BKAIPAY51936181,9,7,2025-09-21,36036.02,22332.78,13703.24,1429,Auto Debit,Late,765342.04
286,BKAIPAY98145654,9,8,2025-10-21,36036.02,23622.35,12413.67,0,UPI,Paid,741719.69
287,BKAIPAY84660688,9,9,2025-11-20,36036.02,21195.71,14840.31,0,Auto Debit,Paid,720523.98
288,BKAIPAY67594492,9,10,2025-12-20,36036.02,21958.5,14077.52,0,IMPS,Paid,698565.48
289,BKAIPAY92352411,9,11,2026-01-19,36036.02,20049.12,15986.9,0,NEFT,Paid,678516.36
290,BKAIPAY98292612,9,12,2026-02-18,36036.02,23813.14,12222.88,0,IMPS,Paid,654703.22
291,BKAIPAY51471222,9,13,2026-03-20,36036.02,26419.38,9616.64,0,Cash,Paid,628283.84
292,BKAIPAY29226889,9,14,2026-04-19,36036.02,25666.44,10369.58,0,UPI,Paid,602617.4
293,BKAIPAY94982908,9,15,2026-05-19,36036.02,25218.15,10817.87,0,Cheque,Paid,577399.25
294,BKAIPAY60491958,9,16,2026-06-18,36036.02,28002.17,8033.85,0,UPI,Paid,549397.08
295,BKAIPAY53537934,9,17,2026-07-18,36036.02,25757.68,10278.34,0,IMPS,Paid,523639.4
296,BKAIPAY17061037,9,18,2026-08-17,36036.02,23715.36,12320.66,0,Auto Debit,Paid,499924.04
297,BKAIPAY20949687,9,19,2026-09-16,36036.02,22032.1,14003.92,0,Auto Debit,Paid,477891.94
298,BKAIPAY69330166,9,20,2026-10-16,36036.02,22865.41,13170.61,0,UPI,Paid,455026.53
299,BKAIPAY56328316,9,21,2026-11-15,36036.02,26886.75,9149.27,0,UPI,Paid,428139.78
300,BKAIPAY75314742,9,22,2026-12-15,36036.02,26277.05,9758.97,0,UPI,Paid,401862.73
301,BKAIPAY90440034,9,23,2027-01-14,36036.02,26050.26,9985.76,0,Auto Debit,Paid,375812.47
302,BKAIPAY44295247,9,24,2027-02-13,36036.02,26987.17,9048.85,481,Auto Debit,Late,348825.3
303,BKAIPAY67801537,9,25,2027-03-15,36036.02,27747.88,8288.14,0,Auto Debit,Paid,321077.42
304,BKAIPAY77144075,9,26,2027-04-14,36036.02,25403.53,10632.49,0,UPI,Paid,295673.89
305,BKAIPAY20450542,10,1,2026-05-20,10405.66,7189.74,3215.92,0,Cash,Paid,346602.7
306,BKAIPAY95918360,10,2,2026-06-19,10405.66,6826.74,3578.92,0,UPI,Paid,339775.96
307,BKAIPAY53589647,10,3,2026-07-19,10405.66,8024.91,2380.75,0,Auto Debit,Paid,331751.05
308,BKAIPAY58567046,10,4,2026-08-18,10405.66,5859.39,4546.27,0,Auto Debit,Paid,325891.66
309,BKAIPAY89036966,10,5,2026-09-17,10405.66,6127.67,4277.99,0,UPI,Paid,319763.99
310,BKAIPAY55568701,10,6,2026-10-17,10405.66,8119.93,2285.73,0,Auto Debit,Paid,311644.06
311,BKAIPAY94989976,10,7,2026-11-16,10405.66,6297.72,4107.94,0,Auto Debit,Paid,305346.34
312,BKAIPAY56892354,10,8,2026-12-16,10405.66,6997.93,3407.73,0,Auto Debit,Paid,298348.41
313,BKAIPAY29822594,10,9,2027-01-15,10405.66,5831.79,4573.87,0,Auto Debit,Paid,292516.62
314,BKAIPAY90852623,10,10,2027-02-14,10405.66,7943.57,2462.09,0,Auto Debit,Paid,284573.05
315,BKAIPAY94281857,10,11,2027-03-16,10405.66,6349.66,4056.0,0,UPI,Paid,278223.39
316,BKAIPAY70251043,10,12,2027-04-15,10405.66,6361.9,4043.76,0,NEFT,Paid,271861.49
317,BKAIPAY93821894,10,13,2027-05-15,10405.66,6029.95,4375.71,0,Auto Debit,Paid,265831.54
318,BKAIPAY69023966,10,14,2027-06-14,10405.66,5798.62,4607.04,0,Auto Debit,Paid,260032.92
319,BKAIPAY46866075,10,15,2027-07-14,10405.66,7174.16,3231.5,0,UPI,Paid,252858.76
320,BKAIPAY71974027,10,16,2027-08-13,10405.66,7408.98,2996.68,0,UPI,Paid,245449.78
321,BKAIPAY20298660,10,17,2027-09-12,10405.66,8176.53,2229.13,0,NEFT,Paid,237273.25
322,BKAIPAY89736043,10,18,2027-10-12,10405.66,5781.99,4623.67,0,UPI,Paid,231491.26
323,BKAIPAY15505975,10,19,2027-11-11,10405.66,7120.82,3284.84,0,UPI,Paid,224370.44
324,BKAIPAY53154591,10,20,2027-12-11,10405.66,6217.86,4187.8,0,NEFT,Paid,218152.58
325,BKAIPAY23891786,10,21,2028-01-10,10405.66,7020.26,3385.4,1122,IMPS,Late,211132.32
326,BKAIPAY77719420,10,22,2028-02-09,10405.66,6146.16,4259.5,845,NEFT,Missed,204986.16
327,BKAIPAY68978194,10,23,2028-03-10,10405.66,8222.7,2182.96,0,UPI,Paid,196763.46
328,BKAIPAY47969333,10,24,2028-04-09,10405.66,6738.17,3667.49,0,Auto Debit,Paid,190025.29
329,BKAIPAY17028380,10,25,2028-05-09,10405.66,6309.82,4095.84,0,IMPS,Paid,183715.47
330,BKAIPAY22684373,10,26,2028-06-08,10405.66,6640.62,3765.04,0,UPI,Paid,177074.85
331,BKAIPAY98122539,10,27,2028-07-08,10405.66,7318.91,3086.75,0,Cheque,Paid,169755.94
332,BKAIPAY20939011,10,28,2028-08-07,10405.66,6756.65,3649.01,0,UPI,Paid,162999.29
333,BKAIPAY98054173,10,29,2028-09-06,10405.66,7956.61,2449.05,0,NEFT,Paid,155042.68
334,BKAIPAY21370793,10,30,2028-10-06,10405.66,7304.88,3100.78,0,Auto Debit,Paid,147737.8
335,BKAIPAY27152188,10,31,2028-11-05,10405.66,7344.63,3061.03,0,NEFT,Paid,140393.17
336,BKAIPAY80651318,10,32,2028-12-05,10405.66,6168.06,4237.6,0,Auto Debit,Paid,134225.11
337,BKAIPAY12446861,10,33,2029-01-04,10405.66,6580.39,3825.27,0,Auto Debit,Paid,127644.72
338,BKAIPAY75266178,10,34,2029-02-03,10405.66,7855.59,2550.07,0,Auto Debit,Paid,119789.13
339,BKAIPAY82446804,11,1,2025-09-03,16620.89,9787.92,6832.97,0,IMPS,Paid,322629.88
340,BKAIPAY55199748,11,2,2025-10-03,16620.89,9624.82,6996.07,0,Cash,Paid,313005.06
341,BKAIPAY30703455,11,3,2025-11-02,16620.89,10728.65,5892.24,0,Auto Debit,Paid,302276.41
342,BKAIPAY32218290,11,4,2025-12-02,16620.89,9842.29,6778.6,0,NEFT,Paid,292434.12
343,BKAIPAY41880763,11,5,2026-01-01,16620.89,13115.16,3505.73,0,Cheque,Paid,279318.96
344,BKAIPAY70254091,11,6,2026-01-31,16620.89,10759.55,5861.34,0,Auto Debit,Paid,268559.41
345,BKAIPAY36040410,11,7,2026-03-02,16620.89,12302.91,4317.98,1160,Auto Debit,Late,256256.5
346,BKAIPAY47818761,11,8,2026-04-01,16620.89,9361.18,7259.71,2391,IMPS,Missed,246895.32
347,BKAIPAY31751079,11,9,2026-05-01,16620.89,11207.02,5413.87,0,IMPS,Paid,235688.3
348,BKAIPAY43554863,11,10,2026-05-31,16620.89,9967.3,6653.59,0,Auto Debit,Paid,225721.0
349,BKAIPAY23769360,11,11,2026-06-30,16620.89,11299.75,5321.14,0,NEFT,Paid,214421.25
350,BKAIPAY21257528,11,12,2026-07-30,16620.89,11152.99,5467.9,0,IMPS,Paid,203268.26
351,BKAIPAY29776801,11,13,2026-08-29,16620.89,12163.2,4457.69,0,IMPS,Paid,191105.06
352,BKAIPAY70549373,11,14,2026-09-28,16620.89,12915.62,3705.27,0,Cash,Paid,178189.44
353,BKAIPAY63211150,11,15,2026-10-28,16620.89,9430.39,7190.5,0,UPI,Paid,168759.05
354,BKAIPAY40137082,11,16,2026-11-27,16620.89,12317.0,4303.89,2035,Auto Debit,Missed,156442.05
355,BKAIPAY97236246,11,17,2026-12-27,16620.89,9428.92,7191.97,0,Auto Debit,Paid,147013.13
356,BKAIPAY73411827,11,18,2027-01-26,16620.89,12689.84,3931.05,0,NEFT,Paid,134323.29
357,BKAIPAY70210270,11,19,2027-02-25,16620.89,12720.0,3900.89,0,NEFT,Paid,121603.29
358,BKAIPAY38944689,11,20,2027-03-27,16620.89,9532.67,7088.22,0,IMPS,Paid,112070.62
359,BKAIPAY48668339,12,1,2024-10-17,75516.95,50449.64,25067.31,0,Auto Debit,Paid,3498847.01
360,BKAIPAY95758649,12,2,2024-11-16,75516.95,58113.16,17403.79,0,IMPS,Paid,3440733.85
361,BKAIPAY77085942,12,3,2024-12-16,75516.95,51783.6,23733.35,0,UPI,Paid,3388950.25
362,BKAIPAY42472386,12,4,2025-01-15,75516.95,60103.27,15413.68,0,NEFT,Paid,3328846.98
363,BKAIPAY57354167,12,5,2025-02-14,75516.95,54914.57,20602.38,0,Auto Debit,Paid,3273932.41
364,BKAIPAY21490910,12,6,2025-03-16,75516.95,52549.08,22967.87,0,UPI,Paid,3221383.33
365,BKAIPAY78092370,12,7,2025-04-15,75516.95,53605.64,21911.31,1314,IMPS,Late,3167777.69
366,BKAIPAY73100462,12,8,2025-05-15,75516.95,50830.03,24686.92,0,Auto Debit,Paid,3116947.66
367,BKAIPAY12179995,12,9,2025-06-14,75516.95,53109.54,22407.41,0,Auto Debit,Paid,3063838.12
368,BKAIPAY98195059,12,10,2025-07-14,75516.95,59138.09,16378.86,0,NEFT,Paid,3004700.03
369,BKAIPAY54629892,12,11,2025-08-13,75516.95,45848.2,29668.75,0,Auto Debit,Paid,2958851.83
370,BKAIPAY96274567,12,12,2025-09-12,75516.95,53762.42,21754.53,0,Auto Debit,Paid,2905089.41
371,BKAIPAY74227366,12,13,2025-10-12,75516.95,45703.94,29813.01,0,NEFT,Paid,2859385.47
372,BKAIPAY71428713,12,14,2025-11-11,75516.95,45093.1,30423.85,0,Auto Debit,Paid,2814292.37
373,BKAIPAY15624520,12,15,2025-12-11,75516.95,56607.68,18909.27,0,Auto Debit,Paid,2757684.69
374,BKAIPAY82884346,12,16,2026-01-10,75516.95,54559.56,20957.39,0,UPI,Paid,2703125.13
375,BKAIPAY48401154,12,17,2026-02-09,75516.95,59722.19,15794.76,0,Auto Debit,Paid,2643402.94
376,BKAIPAY54550177,12,18,2026-03-11,75516.95,45671.87,29845.08,0,Auto Debit,Paid,2597731.07
377,BKAIPAY63690013,12,19,2026-04-10,75516.95,45322.58,30194.37,0,NEFT,Paid,2552408.49
378,BKAIPAY35074182,12,20,2026-05-10,75516.95,43523.49,31993.46,0,UPI,Paid,2508885.0
379,BKAIPAY45798645,12,21,2026-06-09,75516.95,51020.7,24496.25,1263,IMPS,Late,2457864.3
380,BKAIPAY90859912,12,22,2026-07-09,75516.95,46686.82,28830.13,0,Cheque,Paid,2411177.48
381,BKAIPAY23770458,12,23,2026-08-08,75516.95,57006.68,18510.27,0,Auto Debit,Paid,2354170.8
382,BKAIPAY90882505,12,24,2026-09-07,75516.95,47935.91,27581.04,0,NEFT,Paid,2306234.89
383,BKAIPAY70012727,12,25,2026-10-07,75516.95,57267.43,18249.52,0,Auto Debit,Paid,2248967.46
384,BKAIPAY68376726,12,26,2026-11-06,75516.95,43987.92,31529.03,0,Auto Debit,Paid,2204979.54
385,BKAIPAY95565484,12,27,2026-12-06,75516.95,41911.39,33605.56,353,UPI,Late,2163068.15
386,BKAIPAY31473054,12,28,2027-01-05,75516.95,50726.89,24790.06,0,Cheque,Paid,2112341.26
387,BKAIPAY68810561,12,29,2027-02-04,75516.95,57717.99,17798.96,0,Auto Debit,Paid,2054623.27
388,BKAIPAY59167775,12,30,2027-03-06,75516.95,59144.25,16372.7,0,Auto Debit,Paid,1995479.02
389,BKAIPAY30594121,12,31,2027-04-05,75516.95,42488.34,33028.61,0,NEFT,Paid,1952990.68
390,BKAIPAY20319387,12,32,2027-05-05,75516.95,42500.5,33016.45,0,UPI,Paid,1910490.18
391,BKAIPAY97182566,12,33,2027-06-04,75516.95,50417.76,25099.19,0,Auto Debit,Paid,1860072.42
392,BKAIPAY34970946,12,34,2027-07-04,75516.95,42279.67,33237.28,0,UPI,Paid,1817792.75
393,BKAIPAY45135070,12,35,2027-08-03,75516.95,53107.53,22409.42,0,IMPS,Paid,1764685.22
394,BKAIPAY92124765,12,36,2027-09-02,75516.95,47121.86,28395.09,0,Auto Debit,Paid,1717563.36
395,BKAIPAY26460116,12,37,2027-10-02,75516.95,43111.14,32405.81,0,Auto Debit,Paid,1674452.22
396,BKAIPAY69741812,12,38,2027-11-01,75516.95,59015.51,16501.44,0,Cheque,Paid,1615436.71
397,BKAIPAY99635939,12,39,2027-12-01,75516.95,45111.69,30405.26,854,Auto Debit,Late,1570325.02
398,BKAIPAY50259503,12,40,2027-12-31,75516.95,59187.56,16329.39,0,Cash,Paid,1511137.46
399,BKAIPAY58518659,12,41,2028-01-30,75516.95,46975.15,28541.8,556,UPI,Late,1464162.31
400,BKAIPAY28639738,12,42,2028-02-29,75516.95,58122.33,17394.62,0,Auto Debit,Paid,1406039.98
401,BKAIPAY86809773,12,43,2028-03-30,75516.95,51086.8,24430.15,0,Auto Debit,Paid,1354953.18
402,BKAIPAY92134318,12,44,2028-04-29,75516.95,45241.04,30275.91,0,Cash,Paid,1309712.14
403,BKAIPAY74245343,12,45,2028-05-29,75516.95,59172.29,16344.66,0,UPI,Paid,1250539.85
404,BKAIPAY19898653,12,46,2028-06-28,75516.95,45892.32,29624.63,0,Auto Debit,Paid,1204647.53
405,BKAIPAY72523073,12,47,2028-07-28,75516.95,54428.32,21088.63,0,NEFT,Paid,1150219.21
406,BKAIPAY27318510,13,1,2024-12-15,14625.1,9360.82,5264.28,0,UPI,Paid,487892.58
407,BKAIPAY26664623,13,2,2025-01-14,14625.1,8370.27,6254.83,0,UPI,Paid,479522.31
408,BKAIPAY40262109,13,3,2025-02-13,14625.1,10588.12,4036.98,0,Auto Debit,Paid,468934.19
409,BKAIPAY20584397,13,4,2025-03-15,14625.1,8259.88,6365.22,0,Auto Debit,Paid,460674.31
410,BKAIPAY26800072,13,5,2025-04-14,14625.1,9378.14,5246.96,0,NEFT,Paid,451296.17
411,BKAIPAY96031876,13,6,2025-05-14,14625.1,9453.56,5171.54,0,Auto Debit,Paid,441842.61
412,BKAIPAY98413629,13,7,2025-06-13,14625.1,8257.31,6367.79,0,NEFT,Paid,433585.3
413,BKAIPAY85647532,13,8,2025-07-13,14625.1,8402.12,6222.98,0,Auto Debit,Paid,425183.18
414,BKAIPAY96094462,13,9,2025-08-12,14625.1,8541.86,6083.24,0,IMPS,Paid,416641.32
415,BKAIPAY86790955,13,10,2025-09-11,14625.1,10732.43,3892.67,0,UPI,Paid,405908.89
416,BKAIPAY94176528,13,11,2025-10-11,14625.1,9363.75,5261.35,0,UPI,Paid,396545.14
417,BKAIPAY42866956,13,12,2025-11-10,14625.1,9353.09,5272.01,0,IMPS,Paid,387192.05
418,BKAIPAY19794273,13,13,2025-12-10,14625.1,9195.57,5429.53,0,NEFT,Paid,377996.48
419,BKAIPAY72336371,13,14,2026-01-09,14625.1,11122.09,3503.01,0,Auto Debit,Paid,366874.39
420,BKAIPAY52857920,13,15,2026-02-08,14625.1,9481.96,5143.14,0,NEFT,Paid,357392.43
421,BKAIPAY59733063,13,16,2026-03-10,14625.1,8552.84,6072.26,1035,UPI,Missed,348839.59
422,BKAIPAY26444612,13,17,2026-04-09,14625.1,11311.84,3313.26,0,Auto Debit,Paid,337527.75
423,BKAIPAY48951595,13,18,2026-05-09,14625.1,10793.62,3831.48,0,Cash,Paid,326734.13
424,BKAIPAY31434525,13,19,2026-06-08,14625.1,8540.46,6084.64,0,IMPS,Paid,318193.67
425,BKAIPAY35479101,13,20,2026-07-08,14625.1,8286.03,6339.07,0,IMPS,Paid,309907.64
426,BKAIPAY76942394,13,21,2026-08-07,14625.1,9878.28,4746.82,0,Cash,Paid,300029.36
427,BKAIPAY62780072,13,22,2026-09-06,14625.1,9881.56,4743.54,0,UPI,Paid,290147.8
428,BKAIPAY57364777,13,23,2026-10-06,14625.1,8165.61,6459.49,0,Auto Debit,Paid,281982.19
429,BKAIPAY97813295,13,24,2026-11-05,14625.1,10671.36,3953.74,0,NEFT,Paid,271310.83
430,BKAIPAY24428014,13,25,2026-12-05,14625.1,10655.31,3969.79,0,UPI,Paid,260655.52
431,BKAIPAY64123845,13,26,2027-01-04,14625.1,8473.58,6151.52,0,Auto Debit,Paid,252181.94
432,BKAIPAY36126192,13,27,2027-02-03,14625.1,10235.44,4389.66,0,Auto Debit,Paid,241946.5
433,BKAIPAY70445541,13,28,2027-03-05,14625.1,10644.87,3980.23,0,IMPS,Paid,231301.63
434,BKAIPAY27268907,13,29,2027-04-04,14625.1,10677.34,3947.76,986,Cheque,Missed,220624.29
435,BKAIPAY55511258,13,30,2027-05-04,14625.1,10259.86,4365.24,0,UPI,Paid,210364.43
436,BKAIPAY90861208,13,31,2027-06-03,14625.1,10363.32,4261.78,0,UPI,Paid,200001.11
437,BKAIPAY28392710,13,32,2027-07-03,14625.1,9871.66,4753.44,0,NEFT,Paid,190129.45
438,BKAIPAY29990477,13,33,2027-08-02,14625.1,8760.56,5864.54,0,NEFT,Paid,181368.89
439,BKAIPAY92284610,13,34,2027-09-01,14625.1,9815.25,4809.85,0,Auto Debit,Paid,171553.64
440,BKAIPAY78412668,14,1,2025-08-30,79296.18,51666.92,27629.26,0,UPI,Paid,2882291.74
441,BKAIPAY12232974,14,2,2025-09-29,79296.18,49386.85,29909.33,0,Auto Debit,Paid,2832904.89
442,BKAIPAY51295819,14,3,2025-10-29,79296.18,50079.38,29216.8,2890,IMPS,Missed,2782825.51
443,BKAIPAY13576520,14,4,2025-11-28,79296.18,49058.08,30238.1,0,UPI,Paid,2733767.43
444,BKAIPAY87641510,14,5,2025-12-28,79296.18,58173.06,21123.12,0,UPI,Paid,2675594.37
445,BKAIPAY32885741,14,6,2026-01-27,79296.18,49135.88,30160.3,0,UPI,Paid,2626458.49
446,BKAIPAY61028283,14,7,2026-02-26,79296.18,49140.18,30156.0,0,Auto Debit,Paid,2577318.31
447,BKAIPAY24749927,14,8,2026-03-28,79296.18,49942.18,29354.0,0,Auto Debit,Paid,2527376.13
448,BKAIPAY65426567,14,9,2026-04-27,79296.18,54693.78,24602.4,0,NEFT,Paid,2472682.35
449,BKAIPAY73297813,14,10,2026-05-27,79296.18,55301.6,23994.58,0,Cash,Paid,2417380.75
450,BKAIPAY28533117,14,11,2026-06-26,79296.18,48849.67,30446.51,0,UPI,Paid,2368531.08
451,BKAIPAY80528349,14,12,2026-07-26,79296.18,52317.9,26978.28,2459,Auto Debit,Missed,2316213.18
452,BKAIPAY81555103,14,13,2026-08-25,79296.18,44471.57,34824.61,0,Auto Debit,Paid,2271741.61
453,BKAIPAY96343485,14,14,2026-09-24,79296.18,56413.54,22882.64,0,IMPS,Paid,2215328.07
454,BKAIPAY43087238,14,15,2026-10-24,79296.18,58196.22,21099.96,0,Auto Debit,Paid,2157131.85
455,BKAIPAY48789478,14,16,2026-11-23,79296.18,57519.48,21776.7,809,NEFT,Late,2099612.37
456,BKAIPAY74398125,14,17,2026-12-23,79296.18,49753.6,29542.58,0,Auto Debit,Paid,2049858.77
457,BKAIPAY46702849,14,18,2027-01-22,79296.18,44927.23,34368.95,0,Auto Debit,Paid,2004931.54
458,BKAIPAY62953249,14,19,2027-02-21,79296.18,52068.31,27227.87,0,IMPS,Paid,1952863.23
459,BKAIPAY48983895,14,20,2027-03-23,79296.18,44512.73,34783.45,0,Auto Debit,Paid,1908350.5
460,BKAIPAY69374716,14,21,2027-04-22,79296.18,44498.76,34797.42,0,NEFT,Paid,1863851.74
461,BKAIPAY82286705,14,22,2027-05-22,79296.18,48621.67,30674.51,0,Auto Debit,Paid,1815230.07
462,BKAIPAY24660143,14,23,2027-06-21,79296.18,52295.47,27000.71,0,NEFT,Paid,1762934.6
463,BKAIPAY99903592,14,24,2027-07-21,79296.18,51803.59,27492.59,0,Cash,Paid,1711131.01
464,BKAIPAY23448342,14,25,2027-08-20,79296.18,58963.22,20332.96,0,UPI,Paid,1652167.79
465,BKAIPAY28450513,14,26,2027-09-19,79296.18,49216.01,30080.17,0,Auto Debit,Paid,1602951.78
466,BKAIPAY97629787,14,27,2027-10-19,79296.18,52526.73,26769.45,1033,Cash,Late,1550425.05
467,BKAIPAY36770527,14,28,2027-11-18,79296.18,46023.51,33272.67,0,IMPS,Paid,1504401.54
468,BKAIPAY17940667,14,29,2027-12-18,79296.18,57742.59,21553.59,0,Cash,Paid,1446658.95
469,BKAIPAY81826922,14,30,2028-01-17,79296.18,61663.47,17632.71,0,NEFT,Paid,1384995.48
470,BKAIPAY33496796,14,31,2028-02-16,79296.18,46579.9,32716.28,0,UPI,Paid,1338415.58
471,BKAIPAY63283709,14,32,2028-03-17,79296.18,46832.23,32463.95,274,IMPS,Late,1291583.35
472,BKAIPAY48851599,14,33,2028-04-16,79296.18,59743.49,19552.69,0,Cash,Paid,1231839.86
473,BKAIPAY24401654,14,34,2028-05-16,79296.18,63253.23,16042.95,0,Cash,Paid,1168586.63
474,BKAIPAY96075494,14,35,2028-06-15,79296.18,56795.05,22501.13,0,UPI,Paid,1111791.58
475,BKAIPAY72816684,14,36,2028-07-15,79296.18,53645.6,25650.58,1232,Auto Debit,Late,1058145.98
476,BKAIPAY71594457,14,37,2028-08-14,79296.18,47402.98,31893.2,0,NEFT,Paid,1010743.0
477,BKAIPAY35925669,15,1,2025-07-22,6056.31,3647.76,2408.55,0,Auto Debit,Paid,135647.37
478,BKAIPAY67405358,15,2,2025-08-21,6056.31,3548.78,2507.53,0,UPI,Paid,132098.59
479,BKAIPAY34800912,15,3,2025-09-20,6056.31,4713.72,1342.59,0,Cheque,Paid,127384.87
480,BKAIPAY45002007,15,4,2025-10-20,6056.31,4122.15,1934.16,213,Auto Debit,Late,123262.72
481,BKAIPAY54241559,15,5,2025-11-19,6056.31,4168.66,1887.65,0,Auto Debit,Paid,119094.06
482,BKAIPAY97735896,15,6,2025-12-19,6056.31,3750.55,2305.76,0,Auto Debit,Paid,115343.51
483,BKAIPAY72464258,15,7,2026-01-18,6056.31,4487.27,1569.04,0,Auto Debit,Paid,110856.24
484,BKAIPAY51738753,15,8,2026-02-17,6056.31,4231.22,1825.09,0,NEFT,Paid,106625.02
485,BKAIPAY92493631,15,9,2026-03-19,6056.31,3877.99,2178.32,952,Auto Debit,Late,102747.03
486,BKAIPAY71066203,15,10,2026-04-18,6056.31,3395.53,2660.78,0,NEFT,Paid,99351.5
487,BKAIPAY83717007,15,11,2026-05-18,6056.31,3927.91,2128.4,0,Cash,Paid,95423.59
488,BKAIPAY39314711,15,12,2026-06-17,6056.31,3698.36,2357.95,0,IMPS,Paid,91725.23
489,BKAIPAY20988446,15,13,2026-07-17,6056.31,3814.96,2241.35,0,UPI,Paid,87910.27
490,BKAIPAY85721444,15,14,2026-08-16,6056.31,4045.35,2010.96,0,Auto Debit,Paid,83864.92
491,BKAIPAY37133023,15,15,2026-09-15,6056.31,3590.22,2466.09,0,UPI,Paid,80274.7
492,BKAIPAY79839059,15,16,2026-10-15,6056.31,4618.16,1438.15,0,UPI,Paid,75656.54
493,BKAIPAY75609379,15,17,2026-11-14,6056.31,3815.03,2241.28,0,Auto Debit,Paid,71841.51
494,BKAIPAY70858653,15,18,2026-12-14,6056.31,4072.3,1984.01,0,Auto Debit,Paid,67769.21
495,BKAIPAY85000490,15,19,2027-01-13,6056.31,4216.06,1840.25,0,UPI,Paid,63553.15
496,BKAIPAY63143336,15,20,2027-02-12,6056.31,3623.32,2432.99,0,Auto Debit,Paid,59929.83
